,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre
5322,5322,6254,8178,1102828488,Delicious - Emily’s Message in a Bottle,336847872,0,0.0,333,42,4.0,5.0,4+,5
5323,5323,2037,1460,515840296,Hidden World,104166400,0,1.99,279,21,4.5,4.5,4+,5
5324,5324,6305,8770,1116215882,Glitch Fixers - The Powerpuff Girls,272637952,0,0.0,89,56,4.0,4.5,9+,5
5325,5325,3134,6803,1073476012,Smashy Road: Arena,208391168,0,0.0,3207,911,4.5,4.5,9+,5
5326,5326,2512,1376,500098096,FINAL FANTASY TACTICS: THE WAR OF THE LIONS for iPad,656429019,0,15.99,1992,1583,4.5,4.5,9+,5
5327,5327,5389,354,352509417,The Washington Post Classic,118980608,0,0.0,18572,307,4.5,4.5,12+,19
5328,5328,7087,10118,1148944266,Evil Zombie Graveyard Apocalypse Shooting VR Games,129430528,0,0.0,22,0,3.5,0.0,17+,5
5329,5329,6066,10079,1147995014,Limo Driving School a Valet Driver License Test Parking Simulator,288715776,0,0.0,38,26,3.5,4.0,4+,5
5330,5330,3619,3157,875152413,CalculationBook Pro,4824064,0,2.99,7,1,4.5,4.0,4+,14
5331,5331,1779,1095,463142843,twinkle,17612800,0,2.99,5,0,4.0,0.0,17+,18
5332,5332,4365,3025,846073598,WordNerd - The picture puzzle game for word nerds,161055744,0,0.0,414,36,4.5,3.5,4+,5
5333,5333,1123,355,352670055,F-Sim Space Shuttle,76394496,0,4.99,6403,491,4.5,4.5,4+,5
5334,5334,3992,2584,717555969,Jam League,144881664,0,0.0,4361,150,4.5,4.0,4+,5
5335,5335,2787,4211,967422975,YAHTZEE® With Buddies: The Classic Dice Game,420385792,0,0.0,40446,246,4.0,4.5,4+,5
5336,5336,4732,6354,1064913577,Multi Level 4 Car Parking Simulator a Real Driving Test Run Racing Games,312097792,0,0.0,353,353,4.5,4.5,4+,5
5337,5337,1264,6009,1056999701,End Space VR for Cardboard,139433984,0,0.99,66,28,4.5,4.5,9+,5
5338,5338,6651,855,427419772,Forbidden Island,149715968,0,4.99,923,48,4.5,4.0,9+,5
5339,5339,3506,5651,1045164931,Five Card Quest - Tactical RPG Battles,196746240,0,2.99,129,40,4.0,4.0,9+,5
5340,5340,5916,2626,727296976,Cookie Jam,148408320,0,0.0,52831,89,4.5,4.5,4+,5
5341,5341,6450,7849,1095459556,Nike+,149407744,0,0.0,5464,309,5.0,4.5,4+,3
5342,5342,1434,10752,1174041307,Linda Brown: Interactive Story,162812928,0,0.0,537,36,4.5,4.5,12+,5
5343,5343,5450,1904,576939960,Minigore 2: Zombies,138681344,0,1.99,3164,107,4.5,4.5,17+,5
5344,5344,5155,6794,1073129594,Pumped BMX 3,161188864,0,3.99,447,202,4.5,4.5,4+,5
5345,5345,3947,10614,1170329495,Cubed Rally World,67192832,0,0.0,14,9,4.5,4.5,4+,5
5346,5346,396,2417,670109767,Rebuild 3: Gangs of Deadsville,105250816,0,4.99,238,12,4.5,4.5,12+,5
5347,5347,2703,9123,1123639492,Dinos Jump - Dinosaur action game for kids,60285952,0,2.99,0,0,0.0,0.0,4+,5
5348,5348,476,8478,1110057737,Cosmojis,29972480,0,0.0,134,0,3.0,0.0,12+,13
5349,5349,124,10646,1171089247,别动我学姐-校园格斗巅峰之作,290577408,0,0.0,0,0,0.0,0.0,9+,5
5350,5350,4743,7628,1090936977,Catholic Emoji,15938560,0,1.99,26,9,3.0,3.0,4+,13
5351,5351,5228,1579,531325150,Talking Ginger for iPad,79683584,0,0.0,20065,113,4.5,4.0,4+,18
5352,5352,6622,3767,936971630,YouTube Kids,119236608,0,0.0,28560,125,4.5,4.5,4+,18
5353,5353,6445,4329,975364678,SongPop 2 - Guess The Song,117985280,0,0.0,9517,119,4.5,4.5,12+,5
5354,5354,2922,4653,994674676,Sago Mini Superhero,179484672,0,2.99,30,17,3.5,3.0,4+,20
5355,5355,4005,1871,572395608,Temple Run 2,158025728,0,0.0,295211,91,4.5,4.0,9+,5
5356,5356,443,7432,1086917828,Boooom!! -たった1発で爆破できますか？-,14064640,0,0.0,0,0,0.0,0.0,4+,5
5357,5357,639,3310,893194736,Kitty Powers' Matchmaker,198530048,0,2.99,2552,171,4.5,5.0,12+,5
5358,5358,6825,10022,1146177222,Flud.,9238528,0,0.99,15,15,3.5,3.5,4+,5
5359,5359,5549,10426,1161641255,Kids Shave Salon Spa Games (Boys & Girls),60314624,0,0.0,3963,3963,4.0,4.0,4+,5
5360,5360,1290,8189,1103201207,Dinosaur Games: Puzzle for Kids,52345856,0,2.99,15,0,4.0,0.0,4+,5
5361,5361,2257,1439,510909506,闲鱼-让你的闲置游起来,84877312,0,0.0,286,2,4.0,5.0,9+,3
5362,5362,5323,6534,1068164841,霸王卧龙传奇（全新转职系统，60种职业供你选择）,229632000,0,0.0,0,0,0.0,0.0,12+,5
5363,5363,1946,6689,1071310449,Choices: Stories You Play,108666880,0,0.0,33698,543,4.5,4.5,12+,5
5364,5364,6086,2677,741224942,Dr. Panda Home,312545280,0,2.99,691,24,4.5,4.5,4+,20
5365,5365,2897,2526,695108484,Icycle: On Thin Ice,82700288,0,2.99,2347,91,4.5,4.5,4+,5
5366,5366,5139,8949,1119514051,"PS Deals+ - Games Price Alerts for PS4, PS3, Vita",70203392,0,2.99,28,6,5.0,4.5,9+,19
5367,5367,2630,511,377989827,Diptic,36705280,0,2.99,7578,67,4.5,5.0,4+,11
5368,5368,3498,3089,860822992,Kim Kardashian: Hollywood,239976448,0,0.0,397730,467,4.5,4.5,12+,5
5369,5369,6952,8351,1106745094,欢乐颂合集—刘涛、蒋欣等主演电视剧同名原著,16188416,0,0.99,0,0,0.0,0.0,17+,15
5370,5370,7066,4874,1010174792,一言-记录字句，发现共鸣,32125952,0,0.99,0,0,0.0,0.0,12+,17
5371,5371,689,9822,1140248640,MANSION MAPS for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),92536832,0,0.0,2720,2720,4.0,4.0,4+,18
5372,5372,6617,4149,963037888,One More Bounce,112745472,0,0.0,129,86,4.5,4.5,4+,5
5373,5373,632,7630,1091024209,ThemeWave,7177216,0,3.99,24,1,1.0,1.0,4+,13
5374,5374,1958,1482,518684914,"Depop - Buy, Sell and Share",85724160,0,0.0,2478,109,4.5,4.0,12+,3
5375,5375,5643,8951,1119644926,Out There Chronicles - Ep. 1,108594176,0,1.99,87,19,4.0,4.5,12+,5
5376,5376,165,11,284791396,Solitaire by MobilityWare,49618944,0,4.99,76720,4017,4.5,4.5,4+,5
5377,5377,521,7048,1078560336,No Limit Racer,65764352,0,0.0,40,40,3.5,3.5,4+,5
5378,5378,2662,5396,1035525494,パチスロ バイオハザード6,2057388032,0,14.99,0,0,0.0,0.0,12+,5
5379,5379,4054,9602,1135213693,Panic Drop,71521280,0,0.0,99,57,4.0,3.5,9+,5
5380,5380,1807,231,329887910,Parking Mania,123544576,0,0.99,9657,47,4.5,4.5,4+,5
5381,5381,581,5778,1049351079,"Fitness - Gym and Home Workout,my Exercise Journal",156505088,0,2.99,78,1,5.0,1.0,4+,6
5382,5382,2600,3129,869329921,WorldCraft : 3D Build & Craft,185914368,0,0.99,468,50,4.0,4.0,4+,5
5383,5383,5685,5941,1054651434,鬼吹灯昆仑神宫 - 年兽袭来,45747200,0,0.0,0,0,0.0,0.0,12+,5
5384,5384,6068,6802,1073473120,"Away ~ Meditation & mindfulness to sleep, relax, focus, breathe",75829248,0,2.99,184,38,4.5,4.5,4+,6
5385,5385,6306,10845,1176875793,Amusement Park Tour 2: Fun Xmas,91865088,0,0.0,115,40,4.5,4.5,4+,5
5386,5386,2378,5929,1054033219,VIZIO SmartCast™ - Cast & Control Movies & TV Show,126672896,0,0.0,2288,2,2.5,1.5,12+,18
5387,5387,4259,6390,1065550288,Tchapper Messenger - Keep it private,82187264,0,0.0,0,0,0.0,0.0,4+,13
5388,5388,1013,9404,1130864757,ハニーズアプリ,4732928,0,0.0,0,0,0.0,0.0,4+,3
5389,5389,5161,3144,871809581,Timberman,72761344,0,0.0,35587,118,4.5,4.5,4+,5
5390,5390,6508,9206,1125469780,Rogue Ninja,181551104,0,0.0,99,6,5.0,5.0,12+,5
5391,5391,6199,2936,823804745,Multiplayer Terraria edition,15790080,0,3.99,6981,628,4.0,4.0,9+,5
5392,5392,1100,5920,1053795896,舰娘收藏2-注册就送辽宁号,218162176,0,0.99,4,4,2.0,2.0,12+,5
5393,5393,4643,4639,993435362,V for Wikipedia,31600640,0,4.99,134,1,4.5,1.0,17+,7
5394,5394,3964,1542,526831380,Storm Shield,26501120,0,2.99,2516,994,4.5,5.0,12+,0
5395,5395,6433,2494,689859603,SlideStory - Create a slideshow movie and a snap video,54693888,0,0.0,220,60,4.5,4.5,4+,11
5396,5396,4371,6812,1073594113,Bridge Construction Simulator 3D a Real City Building Physics Sim,320579584,0,0.0,653,569,4.0,4.0,4+,5
5397,5397,3542,1659,543826363,大盛グルメ食堂,109486080,0,4.99,0,0,0.0,0.0,4+,5
5398,5398,2333,8484,1110286206,MOBA Legends,699091968,0,0.0,1815,67,4.0,4.0,9+,5
5399,5399,3640,5102,1022256487,Sorted - Quickly Organise Your Day,101574656,0,7.99,69,6,4.0,4.5,4+,22
5400,5400,6443,8987,1120695201,Blocky Racer - Endless Arcade Racing,150992896,0,0.0,1122,303,4.5,4.5,4+,5
5401,5401,1426,4486,984731733,Stress Release Grenade,195417088,0,0.0,0,0,0.0,0.0,12+,5
5402,5402,6862,6216,1061802598,Grand Theft Auto: Liberty City Stories,2026973184,0,6.99,1460,841,3.5,4.0,17+,5
5403,5403,1630,9007,1121463708,Moji Maker™,159161344,0,1.99,4553,57,4.0,3.0,4+,18
5404,5404,3282,362,354051766,DOOM II RPG,48700821,0,0.99,1455,1450,3.0,3.0,12+,5
5405,5405,1096,5284,1031728646,Frozen Free Fall: Icy Shot,186636288,0,0.0,1133,32,4.5,4.5,4+,5
5406,5406,1134,3483,910608607,The Voice Official App on NBC,23755776,0,0.0,3327,1355,4.5,4.5,4+,18
5407,5407,2780,4094,959515619,Star Trek ® - Wrath of Gems,319692800,0,0.0,2636,11,4.0,4.0,9+,5
5408,5408,6341,5258,1030634472,Outfolded,71029760,0,0.0,1468,85,4.5,4.5,4+,5
5409,5409,2087,1340,494302506,Scotland Yard,157572096,0,3.99,824,0,4.5,0.0,4+,5
5410,5410,4944,5847,1051767749,Live Wallpapers by Themify: Dynamic Animated Theme,25202688,0,0.0,6083,112,4.0,3.5,4+,18
5411,5411,4960,9069,1122682633,Duck Roll,59053056,0,0.0,154,33,4.5,4.5,4+,5
5412,5412,914,3694,930574573,Sniper 3D Assassin: Shoot to Kill Gun Game,157851648,0,0.0,386521,10332,5.0,5.0,17+,5
5413,5413,835,3123,868759616,Rocket Cars,154898432,0,0.0,1404,549,4.0,4.5,4+,5
5414,5414,4566,9595,1135031533,Crooked Path,107682816,0,0.0,14,6,3.0,4.0,4+,5
5415,5415,136,17,284882215,Facebook,389879808,0,0.0,2974676,212,3.5,3.5,4+,17
5416,5416,5750,1449,512727332,Flipagram,84792320,0,0.0,79905,324,4.5,4.5,12+,11
5417,5417,4847,6656,1070670743,秒で100億円,100245504,0,0.0,0,0,0.0,0.0,4+,5
5418,5418,6070,1603,535153636,Celebrity Look Alike App - Face Compare,49332224,0,0.0,403,5,2.5,1.0,4+,18
5419,5419,3965,1464,516349924,Slingshot Racing,78962688,0,0.99,3189,1459,4.5,4.5,4+,5
5420,5420,6189,9239,1126382960,Thomas & Friends: Magical Tracks - Kids Train Set,308592640,0,0.0,389,58,4.0,4.5,4+,18
5421,5421,3399,7566,1089372833,ドリブルの達人,20414464,0,0.0,0,0,0.0,0.0,4+,5
5422,5422,6784,6750,1072456036,Strawberry Shortcake Dress Up Dreams,512804864,0,0.0,796,796,4.0,4.0,4+,18
5423,5423,5689,7087,1079321578,"I, Viking",506650624,0,0.0,447,1,4.5,5.0,12+,5
5424,5424,5355,417,364500115,"Digits, the calculator for humans",4177920,0,3.99,7825,828,4.5,4.5,4+,22
5425,5425,6675,242,331786748,"CNN: Breaking US & World News, Live Video",80211968,0,0.0,112886,298,3.5,1.5,12+,19
5426,5426,5553,3972,951417499,Touchdown Hero,163222528,0,0.0,6570,152,4.5,4.5,4+,5
5427,5427,4400,618,392915994,Jenga,97562624,0,0.0,32527,4411,4.5,4.0,4+,5
5428,5428,6063,792,416048305,Meitu,142101504,0,0.0,6478,21,5.0,5.0,4+,11
5429,5429,6321,9605,1135283959,PokéCatcher - Cheat for Pokémon GO,11693056,0,0.99,1,1,1.0,1.0,4+,14
5430,5430,3813,9224,1126191781,口袋全明星,219799552,0,0.0,0,0,0.0,0.0,12+,5
5431,5431,3869,801,417906074,NOAA Weather Alerts - Severe Weather Push Notifications & Warnings,10514432,0,3.99,2293,399,4.5,4.0,4+,0
5432,5432,2259,3520,914079393,Amazing Thief,17489920,0,0.0,21984,5528,4.0,4.0,4+,5
5433,5433,608,3452,908384544,"Witches' Legacy: Hunter and the Hunted HD - Hidden Objects, Adventure & Magic (Full)",1612120064,0,6.99,18,18,4.5,4.5,9+,5
5434,5434,1920,548,383718755,Decide Now!,3462144,0,0.99,486,25,4.5,4.0,4+,18
5435,5435,4530,6250,1062425347,ReRunners: Race for the World,242724864,0,0.0,804,6,4.5,4.0,9+,5
5436,5436,5364,7668,1091699305,OctoPie - a Game Shakers App,264453120,0,0.0,374,182,4.0,4.5,4+,5
5437,5437,5239,10508,1164484325,iLocks - New Lock Screen Wallpapers for iPhone,39067648,0,1.99,24,24,1.0,1.0,4+,18
5438,5438,1852,6648,1070452700,巨商传奇,137094144,0,0.99,0,0,0.0,0.0,17+,5
5439,5439,1625,4843,1007143930,LEGO® NEXO KNIGHTS™ : MERLOK 2.0,576817152,0,0.0,837,140,4.0,4.0,9+,5
5440,5440,2927,10059,1147452760,European War 5: Empire,127559680,0,0.0,104,41,4.0,4.0,9+,5
5441,5441,3412,2603,720725216,Blocky Roads,51849216,0,0.99,3282,3,4.5,4.5,4+,5
5442,5442,1408,9543,1133744473,Loop & Dot,33594368,0,0.99,39,2,4.5,5.0,4+,5
5443,5443,205,4482,983963758,Immortal Legends - TD,273789952,0,0.0,26,26,3.0,3.0,9+,5
5444,5444,5892,2679,741293420,PDF Pro 2 - The ultimate PDF app,36186112,0,4.99,149,1,4.0,1.0,17+,1
5445,5445,4740,10091,1148320769,Ketchapp Tennis,167264256,0,0.0,830,830,4.0,4.0,4+,5
5446,5446,240,3578,918820076,Dubsmash,101078016,0,0.0,20243,44,4.5,4.0,12+,18
5447,5447,5241,6716,1071879826,Streets – Street View Browser,26762240,0,1.99,10,1,4.5,2.0,4+,21
5448,5448,1587,451,369111608,iBunkoHD,40479744,0,6.99,114,0,4.0,0.0,17+,15
5449,5449,6380,2775,774620933,FilmStory - For All Your Video Editing Needs,80793600,0,0.0,66,8,4.0,3.5,4+,11
5450,5450,3792,5306,1032443533,Genies & Gems,280523776,0,0.0,9768,90,4.5,4.5,4+,5
5451,5451,4734,932,438426078,聚力视频-蓝光电视剧电影在线热播,99607552,0,0.0,1670,4,4.5,4.0,12+,18
5452,5452,5040,330,347418999,Simply Being - Guided Meditation for Relaxation and Presence,100048896,0,1.99,2417,1366,4.5,4.5,4+,6
5453,5453,2955,9328,1128801236,Hop Swap,170190848,0,0.0,144,47,4.5,4.5,9+,5
5454,5454,3376,4027,954724812,同花顺至尊版,126493696,0,0.99,67,1,4.5,1.0,4+,4
5455,5455,2004,5761,1048914472,TOEIC®TEST実力判定『アプトレ』,112229376,0,0.99,0,0,0.0,0.0,4+,20
5456,5456,3495,8314,1105928070,Pan Book 4: Capitol Rising,798962688,0,5.99,1,1,5.0,5.0,4+,15
5457,5457,5849,10152,1150735504,Puzzlepops! Trick or Treat,151424000,0,0.0,61,49,4.0,4.0,9+,5
5458,5458,3921,1436,510461758,Bike Race - Top Motorcycle Racing Games,120187904,0,0.0,405007,4053,4.5,5.0,4+,5
5459,5459,1371,647,396885309,MSNBC,92997632,0,0.0,3692,27,3.5,2.0,12+,19
5460,5460,3800,5272,1031228862,Crafty Candy - Match 3 Puzzle Game,151161856,0,0.0,7511,4,4.5,4.5,4+,5
5461,5461,7006,2937,823869162,SimplePlanes,338566144,0,4.99,2767,539,4.5,5.0,4+,5
5462,5462,4889,7783,1093833768,Candy Makeup - Sweet Salon Game for Girls,127670272,0,0.0,575,110,4.0,4.5,4+,5
5463,5463,82,2361,658785238,ガールズちゃんねる - 女子のニュースとガールズトーク,61737984,0,0.0,0,0,0.0,0.0,17+,19
5464,5464,1076,3655,925338276,JCPenney,113282048,0,0.0,1661,82,3.5,4.0,4+,3
5465,5465,3887,741,409838725,Splice - Video Editor + Movie Maker by GoPro,123070464,0,0.0,28189,2723,4.5,5.0,4+,11
5466,5466,2286,6671,1071006943,Spike Run,165801984,0,0.0,39,39,4.0,4.0,4+,5
5467,5467,5245,3352,897544254,Seashine,250017792,0,0.0,2043,33,4.5,5.0,9+,5
5468,5468,5654,1187,474679690,BTN2Go,134715392,0,0.0,1628,0,2.0,0.0,4+,9
5469,5469,416,2015,590190880,ゲオ　クーポンが貰える！ゲーム予約もできる！,34163712,0,0.0,0,0,0.0,0.0,17+,18
5470,5470,2273,8046,1100092726,Dropple,204987392,0,0.0,243,0,4.5,0.0,4+,5
5471,5471,356,6020,1057145653,Hugo Troll Race 2.,139398144,0,0.0,91,6,4.5,4.5,4+,5
5472,5472,3812,2294,647554947,Clone Magic,18268160,0,1.99,306,79,4.0,4.0,4+,11
5473,5473,5378,10280,1156258040,The Walking Dead: A New Frontier,993859584,0,4.99,721,443,4.0,4.0,17+,5
5474,5474,5005,10528,1165315677,My First Crush - High School Love,131100672,0,0.0,710,157,4.5,4.5,4+,5
5475,5475,6682,10077,1147923152,Timepage for iPad – Calendar by Moleskine,85417984,0,6.99,69,0,3.5,0.0,4+,22
5476,5476,6239,4086,959390742,Snail Bob 2 Deluxe,460804096,0,2.99,114,42,4.5,4.5,4+,5
5477,5477,5800,1599,534568162,UFC ®,45790208,0,0.0,809,4,2.5,3.0,12+,9
5478,5478,711,8404,1108097491,FURNITURE MOD FOR MINECRAFT EDITION PC GAME - POCKET GUIDE,20215808,0,1.99,292,292,4.0,4.0,4+,18
5479,5479,6072,1989,586575092,Coin Party: Carnival Pusher,221737984,0,0.0,2057,109,4.5,4.5,12+,5
5480,5480,3042,2927,821374885,Sight Words Ninja - Slicing Game to Learn to Read,55710720,0,1.99,112,8,4.0,4.5,4+,20
5481,5481,2060,10832,1176486119,Fast Food Rampage,95555584,0,0.0,281,52,4.5,4.5,12+,5
5482,5482,2203,4472,983488323,Iron Commander,160277504,0,0.0,71,13,3.5,3.5,12+,5
5483,5483,3261,928,437314677,Digital Domain,13512704,0,0.0,102,0,2.0,0.0,9+,11
5484,5484,1600,73,298127110,ProPresenter Remote,46922752,0,4.99,410,7,3.0,2.5,4+,14
5485,5485,2638,5758,1048896882,Big Bang Racing,253070336,0,0.0,2758,26,4.5,4.5,9+,5
5486,5486,5470,614,392788790,Sonic The Hedgehog 4™ Episode I,124710912,0,2.99,4755,132,4.0,3.5,9+,5
5487,5487,6001,5713,1047733214,Learn 2 Fly,353280000,0,0.0,258,258,4.0,4.0,4+,5
5488,5488,3098,4916,1011806461,【明星恋爱】偶像之路TIME TO STAR,201411584,0,0.99,12,0,5.0,0.0,4+,5
5489,5489,951,4050,956373528,The Lost Heir: The Fall of Daria,47482880,0,2.99,253,140,5.0,5.0,12+,5
5490,5490,5120,9240,1126394027,Dictator: Emergence,149266432,0,0.0,567,11,4.0,2.5,12+,5
5491,5491,811,2071,597986893,Plants vs. Zombies™ 2,98507776,0,0.0,267394,1763,4.5,4.5,9+,5
5492,5492,1328,9427,1131388981,Paperback: The Game,55676928,0,3.99,80,34,4.0,4.0,4+,5
5493,5493,6407,2690,744851208,Pocket Stables,189939712,0,4.99,160,1,4.5,5.0,4+,5
5494,5494,4128,1347,495130365,mememo(ミーメモ)ダイエット〜生理日予測まで女性サポート,83694592,0,0.0,7,0,4.0,0.0,4+,6
5495,5495,3927,5217,1028556453,Dark Dimensions: Homecoming HD - A Hidden Object Mystery (Full),1331712000,0,6.99,78,78,3.5,3.5,9+,5
5496,5496,965,2544,700653178,Pocket Troops,515005440,0,0.0,1005,49,4.5,4.5,12+,5
5497,5497,6507,7936,1097200146,Trump On The Run,84445184,0,0.0,2025,158,3.5,3.5,4+,5
5498,5498,3790,9608,1135328912,Pokelog for PokemonGO,42014720,0,0.0,0,0,0.0,0.0,9+,5
5499,5499,1646,714,406732590,Paprika Recipe Manager for iPhone,10426368,0,4.99,835,84,4.5,4.5,17+,12
5500,5500,2987,7680,1091961831,心がラクになる後ろ向き名言100選,93907968,0,0.0,0,0,0.0,0.0,12+,15
5501,5501,1959,176,318592730,Guess My Age  Math Magic,767126,0,0.0,123190,68841,3.0,3.0,4+,20
5502,5502,2688,7999,1098619553,"Slots Real Las Vegas - Free Casino Slot Machine Games - Bet, Spin and Win Jackpot & Bonus",60484608,0,0.0,115,115,4.5,4.5,17+,5
5503,5503,5592,3442,907239855,Run!!!,75441152,0,0.0,7891,1134,4.5,4.5,4+,5
5504,5504,1492,8988,1120838254,Octonauts,513771520,0,3.99,14,7,3.5,3.5,4+,20
5505,5505,6659,3826,941107732,Santa Calls You Free,53106688,0,0.0,44,38,2.5,2.5,4+,18
5506,5506,2276,10243,1154401422,Paintkeep - Turn Photo into Painting,31147008,0,2.99,63,7,4.5,4.0,4+,11
5507,5507,4127,624,393765873,爱奇艺 - 电视剧电影综艺娱乐视频播放器,235160576,0,0.0,786,0,3.5,0.0,17+,18
5508,5508,3030,978,445338486,LOVOO - Dating Chat,85049344,0,0.0,1985,4,4.5,5.0,17+,17
5509,5509,1001,10054,1147297267,Don't Starve: Shipwrecked,633698304,0,4.99,495,55,3.5,3.5,9+,5
5510,5510,796,3219,883539642,! OH Fantastic Free Kick + Kick Wall Challenge,162557952,0,0.0,0,0,0.0,0.0,4+,5
5511,5511,807,2425,672002602,Blackbar,3671040,0,2.99,409,46,4.0,3.5,9+,5
5512,5512,983,7095,1079643338,Mystery Case Files: Key To Ravenhearst - A Mystery Hidden Object Game (Full),1151292416,0,6.99,134,62,4.5,4.0,9+,5
5513,5513,2809,175,318304532,"Chess Pro with Coach - Learn,Play & Online Friends",69960704,0,9.99,8138,107,4.0,4.5,4+,5
5514,5514,6891,7915,1096834193,Apple TV Remote,12637184,0,0.0,1651,277,2.5,2.0,4+,18
5515,5515,5368,1727,552764013,NASCAR MOBILE,70040576,0,0.0,16385,6556,4.0,4.5,4+,9
5516,5516,1056,469,372283316,▻Sudoku +,61595648,0,4.99,5397,476,5.0,5.0,4+,5
5517,5517,6695,6872,1075181011,Smashy City,102383616,0,0.0,8742,36,4.5,4.0,9+,5
5518,5518,1905,5535,1040608649,Mahjong Classic Board Game,68122624,0,0.0,10275,240,4.5,4.5,4+,5
5519,5519,6594,7498,1088056625,Myths of the World: The Whispering Marsh - A Mystery Hidden Object Game (Full),912822272,0,6.99,65,65,4.5,4.5,9+,5
5520,5520,6802,295,340368403,クックパッド - No.1料理レシピ検索アプリ,76644352,0,0.0,115,0,3.5,0.0,4+,12
5521,5521,6907,1243,480805652,TETRIS® FREE,97248256,0,0.0,3383,299,3.5,4.0,4+,5
5522,5522,2891,7480,1087685392,Solitaire Free: card games for adults,34105344,0,0.0,4891,1105,4.5,4.5,4+,18
5523,5523,3169,1527,525176875,Sun Surveyor - Sun & Moon Visualization Tool,26597376,0,9.99,183,14,5.0,5.0,4+,11
5524,5524,221,528,380932800,Zoopla Property Search -UK Homes for Sale and Rent,59411456,0,0.0,210,4,3.5,4.5,4+,13
5525,5525,484,7356,1085497631,謎解き,16080896,0,0.0,0,0,0.0,0.0,4+,15
5526,5526,1483,6920,1076431520,Mystery Trackers: Winterpoint Tragedy - A Hidden Object Adventure (Full),934126592,0,6.99,91,91,4.0,4.0,9+,5
5527,5527,1048,3961,950823223,Whispering Willows,1595742208,0,4.99,57,8,4.0,4.0,12+,5
5528,5528,2204,4156,963477453,Egz – The Origin of the Universe,200281088,0,3.99,43,15,4.0,4.5,4+,5
5529,5529,5627,5727,1048228014,Blaze and the Monster Machines Dinosaur Rescue HD,413392896,0,4.99,21,21,3.0,3.0,4+,20
5530,5530,1895,10474,1163850915,Clown Spotter - Find Clowns Around You,26049536,0,0.0,34,9,2.5,2.5,9+,19
5531,5531,5357,5938,1054501757,Lifeline: Silent Night,74267648,0,1.99,1656,1558,4.5,4.5,9+,5
5532,5532,5195,4403,979144378,中国搜索-国家权威搜索,56249344,0,0.0,7,0,4.5,0.0,17+,14
5533,5533,4920,7711,1092651841,Horton Hears a Who! - Read & Play - Dr. Seuss,93196288,0,3.99,5,5,4.5,4.5,4+,15
5534,5534,3365,7497,1088041538,Phantasmat: The Dread of Oakville - A Mystery Hidden Object Game (Full),1021167616,0,6.99,71,71,4.5,4.5,9+,5
5535,5535,4484,4116,961339405,Prison Life RPG,100126720,0,3.99,135,76,4.5,4.5,12+,5
5536,5536,518,8291,1105577194,Tinker Island: Survival Adventure,315353088,0,0.0,6686,7,4.5,4.5,9+,5
5537,5537,3441,6021,1057172667,Loop Taxi,73382912,0,0.0,522,513,4.5,4.5,4+,5
5538,5538,6078,857,427555239,"易到 - 低价专车,高品质出行",74724352,0,0.0,115,1,2.0,1.0,4+,8
5539,5539,887,6145,1060000733,Match 3 Puzzle - Mr.Rockets -,34606080,0,0.0,0,0,0.0,0.0,4+,5
5540,5540,6744,303,342115564,Hipstamatic,114081792,0,2.99,12557,6,3.5,5.0,4+,11
5541,5541,853,521,379869627,Living Earth - Clock & Weather,169009152,0,2.99,25475,71,4.5,4.0,4+,14
5542,5542,6625,576,388462078,2XL Supercross HD,270729216,0,4.99,1588,6,3.5,4.5,4+,5
5543,5543,5663,5266,1031002863,Color Therapy Adult Coloring Book for Adults,135236608,0,0.0,84062,1450,5.0,4.5,4+,15
5544,5544,2096,5849,1051910636,What's that sound? - Educational game for children,110689280,0,0.99,0,0,0.0,0.0,4+,5
5545,5545,4977,974,444844790,Scribblenauts Remix,209452032,0,0.99,86127,179,4.5,4.0,9+,5
5546,5546,5918,7129,1080290867,Garfield: My BIG FAT Diet,294095872,0,0.0,236,10,4.0,4.5,4+,5
5547,5547,4376,802,418075935,"Bleacher Report: Sports news, scores, & highlights",85283840,0,0.0,16979,183,4.5,4.0,12+,9
5548,5548,7155,1133,468566852,Tasty Planet: Back for Seconds HD,29511680,0,4.99,135,62,4.5,4.5,9+,5
5549,5549,2853,3549,916365675,Swype,39969792,0,0.99,7216,383,3.0,2.0,4+,14
5550,5550,1125,4890,1010999283,Ultimate Horse Simulator,153812992,0,0.99,958,757,4.5,4.5,9+,5
5551,5551,5386,7146,1080563307,こっち見んなwww,15789056,0,0.0,0,0,0.0,0.0,4+,5
5552,5552,1160,4025,954372033,Musical Video Creator Music+Videos illuminati Pro,17254400,0,0.0,1588,40,3.5,3.5,17+,18
5553,5553,4523,3332,895682747,京东金融-【618周年庆】新人领千元好礼,145532928,0,0.0,33,1,3.0,5.0,17+,4
5554,5554,155,7098,1079673793,Off the Record: Liberty Stone - A Mystery Hidden Object Game (Full),783089664,0,6.99,57,57,4.0,4.0,9+,5
5555,5555,3196,6743,1072353174,Themeable,54550528,0,1.99,684,684,3.0,3.0,4+,14
5556,5556,5735,3434,906826053,Ember,2796380160,0,9.99,260,35,4.0,4.0,9+,5
5557,5557,3682,8033,1099735932,Treasure Buster,41987072,0,0.99,53,53,4.5,4.5,12+,5
